comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,-58,-58,5392,1787562735251274
cross_stream,0,0,depth+color,-58,-58,4692,1787562735284091
cross_stream,0,0,depth+color,-58,-58,4758,1787562735317412
cross_stream,0,0,depth+color,-58,-58,4822,1787562735350941
cross_stream,0,0,depth+color,-58,-58,5197,1787562735384577
cross_stream,0,0,depth+color,-57,-57,5402,1787562735417966
cross_stream,0,0,depth+color,-58,-58,4811,1787562735450806
cross_stream,0,0,depth+color,-58,-58,4896,1787562735484097
cross_stream,0,0,depth+color,-58,-58,4857,1787562735517826
cross_stream,0,0,depth+color,-58,-58,4848,1787562735550829
cross_stream,0,0,depth+color,-58,-58,5010,1787562735584290
cross_stream,0,0,depth+color,-57,-57,4661,1787562735617605
cross_stream,0,0,depth+color,-58,-58,4671,1787562735650997
cross_stream,0,0,depth+color,-57,-57,4647,1787562735684252
cross_stream,0,0,depth+color,-58,-58,4833,1787562735717761
cross_stream,0,0,depth+color,-57,-58,5274,1787562735751280
cross_stream,0,0,depth+color,-58,-58,5330,1787562735784767
cross_stream,0,0,depth+color,-58,-58,4939,1787562735817982
cross_stream,0,0,depth+color,-58,-58,4937,1787562735851366
cross_stream,0,0,depth+color,-58,-59,5243,1787562735884526
cross_stream,0,0,depth+color,-57,-57,4670,1787562735917505
cross_stream,0,0,depth+color,-57,-57,4585,1787562735951123
cross_stream,0,0,depth+color,-58,-58,4415,1787562735984361
cross_stream,0,0,depth+color,-58,-57,4711,1787562736017689
cross_stream,0,0,depth+color,-58,-58,4843,1787562736050862
cross_stream,0,0,depth+color,-58,-58,4767,1787562736084252
cross_stream,0,0,depth+color,-57,-57,4364,1787562736117636
cross_stream,0,0,depth+color,-58,-58,4140,1787562736150735
cross_stream,0,0,depth+color,-58,-58,4279,1787562736184081
cross_stream,0,0,depth+color,-58,-59,4289,1787562736217405
cross_stream,0,0,depth+color,-58,-58,4814,1787562736251056
cross_stream,0,0,depth+color,-58,-57,4524,1787562736284250
cross_stream,0,0,depth+color,-58,-58,4485,1787562736317627
cross_stream,0,0,depth+color,-58,-58,4830,1787562736351170
cross_stream,0,0,depth+color,-58,-58,4644,1787562736384268
cross_stream,0,0,depth+color,-57,-56,4615,1787562736417700
cross_stream,0,0,depth+color,-58,-58,4437,1787562736450740
cross_stream,0,0,depth+color,-58,-58,4024,1787562736484068
cross_stream,0,0,depth+color,-58,-58,4352,1787562736517440
cross_stream,0,0,depth+color,-58,-58,4303,1787562736550720
cross_stream,0,0,depth+color,-58,-58,4374,1787562736584087
cross_stream,0,0,depth+color,-58,-58,4628,1787562736617640
cross_stream,0,0,depth+color,-58,-58,4277,1787562736650751
cross_stream,0,0,depth+color,-57,-56,4483,1787562736684242
cross_stream,0,0,depth+color,-58,-58,4334,1787562736717437
cross_stream,0,0,depth+color,-58,-58,4438,1787562736750731
cross_stream,0,0,depth+color,-58,-58,4808,1787562736784230
cross_stream,0,0,depth+color,-58,-57,4661,1787562736817404
cross_stream,0,0,depth+color,-58,-58,4499,1787562736850729
cross_stream,0,0,depth+color,-57,-56,4536,1787562736884094
cross_stream,0,0,depth+color,-58,-58,4333,1787562736917383
cross_stream,0,0,depth+color,-58,-57,4469,1787562736950720
cross_stream,0,0,depth+color,-58,-58,4627,1787562736984210
cross_stream,0,0,depth+color,-58,-58,4521,1787562737017517
cross_stream,0,0,depth+color,-58,-58,4896,1787562737050892
cross_stream,0,0,depth+color,-58,-59,4690,1787562737084324
cross_stream,0,0,depth+color,-57,-57,4497,1787562737117406
cross_stream,0,0,depth+color,-58,-59,4362,1787562737150707
cross_stream,0,0,depth+color,-58,-58,4606,1787562737184239
cross_stream,0,0,depth+color,-58,-57,4093,1787562737217387
cross_stream,0,0,depth+color,-57,-57,4435,1787562737250727
cross_stream,0,0,depth+color,-58,-59,4965,1787562737284312
cross_stream,0,0,depth+color,-58,-58,4622,1787562737317447
cross_stream,0,0,depth+color,-58,-58,4629,1787562737350857
cross_stream,0,0,depth+color,-58,-58,4745,1787562737384119
cross_stream,0,0,depth+color,-58,-58,5068,1787562737417888
cross_stream,0,0,depth+color,-58,-58,4616,1787562737451042
cross_stream,0,0,depth+color,-58,-58,4164,1787562737484062
cross_stream,0,0,depth+color,-58,-58,4259,1787562737517338
cross_stream,0,0,depth+color,-58,-58,4259,1787562737550716
cross_stream,0,0,depth+color,-58,-58,4262,1787562737584072
cross_stream,0,0,depth+color,-58,-58,4633,1787562737617752
cross_stream,0,0,depth+color,-58,-58,4309,1787562737650773
cross_stream,0,0,depth+color,-58,-58,4332,1787562737684097
cross_stream,0,0,depth+color,-58,-58,4054,1787562737717400
cross_stream,0,0,depth+color,-58,-58,4463,1787562737750753
cross_stream,0,0,depth+color,-58,-58,4405,1787562737784166
cross_stream,0,0,depth+color,-58,-58,5044,1787562737817892
