deviceIndex,streamType,hwTimestampUs,globalTimestampUs,sysTimestampUs
0,DEPTH,1786100278636440,1786100278639738,1786100278659955
0,DEPTH,1786100278703103,1786100278706398,1786100278727262
0,DEPTH,1786100278769770,1786100278773062,1786100278793379
0,DEPTH,1786100278836437,1786100278839726,1786100278860408
0,DEPTH,1786100278903101,1786100278906387,1786100278926626
0,DEPTH,1786100278969769,1786100278973053,1786100278993523
0,DEPTH,1786100279036436,1786100279039717,1786100279060639
0,DEPTH,1786100279103098,1786100279106376,1786100279127128
0,DEPTH,1786100279169768,1786100279173043,1786100279194099
0,DEPTH,1786100279236437,1786100279239709,1786100279260273
0,DEPTH,1786100279303095,1786100279306364,1786100279327151
0,DEPTH,1786100279369761,1786100279373027,1786100279394224
0,DEPTH,1786100279436429,1786100279439692,1786100279460260
0,DEPTH,1786100279503094,1786100279506354,1786100279527153
0,DEPTH,1786100279569761,1786100279573019,1786100279593761
0,DEPTH,1786100279636427,1786100279639551,1786100279660182
0,DEPTH,1786100279703092,1786100279706211,1786100279727291
0,DEPTH,1786100279769758,1786100279772873,1786100279793240
0,DEPTH,1786100279836423,1786100279839533,1786100279860230
0,DEPTH,1786100279903091,1786100279906196,1786100279926803
0,DEPTH,1786100279969756,1786100279972857,1786100279993712
0,DEPTH,1786100280036424,1786100280039520,1786100280060782
0,DEPTH,1786100280103090,1786100280106181,1786100280126900
0,DEPTH,1786100280169758,1786100280172845,1786100280193952
0,DEPTH,1786100280236420,1786100280239503,1786100280260049
0,DEPTH,1786100280303088,1786100280306166,1786100280326932
0,DEPTH,1786100280369753,1786100280372827,1786100280393451
0,DEPTH,1786100280436421,1786100280439490,1786100280460358
0,DEPTH,1786100280503082,1786100280506146,1786100280526787
0,DEPTH,1786100280569750,1786100280572810,1786100280593592
0,DEPTH,1786100280636417,1786100280639534,1786100280660666
0,DEPTH,1786100280703083,1786100280706197,1786100280727123
0,DEPTH,1786100280769750,1786100280772860,1786100280794039
0,DEPTH,1786100280836415,1786100280839521,1786100280860054
0,DEPTH,1786100280903081,1786100280906183,1786100280927022
0,DEPTH,1786100280969748,1786100280972846,1786100280993572
0,DEPTH,1786100281036416,1786100281039510,1786100281060136
0,DEPTH,1786100281103082,1786100281106172,1786100281126661
0,DEPTH,1786100281169746,1786100281172832,1786100281194057
0,DEPTH,1786100281236413,1786100281239495,1786100281260190
0,DEPTH,1786100281303081,1786100281306160,1786100281326938
0,DEPTH,1786100281369737,1786100281372812,1786100281393592
0,DEPTH,1786100281436415,1786100281439486,1786100281460426
0,DEPTH,1786100281503077,1786100281506144,1786100281527109
0,DEPTH,1786100281569744,1786100281572807,1786100281593553
0,DEPTH,1786100281636402,1786100281639458,1786100281660827
0,DEPTH,1786100281703075,1786100281706127,1786100281726980
0,DEPTH,1786100281769733,1786100281772781,1786100281793451
0,DEPTH,1786100281836406,1786100281839450,1786100281859922
0,DEPTH,1786100281903080,1786100281906120,1786100281927166
0,DEPTH,1786100281969739,1786100281972775,1786100281993633
0,DEPTH,1786100282036405,1786100282039437,1786100282060187
0,DEPTH,1786100282103075,1786100282106103,1786100282127007
0,DEPTH,1786100282103075,1786100282106103,1786100282193407
0,DEPTH,1786100282236400,1786100282239421,1786100282260297
0,DEPTH,1786100282303075,1786100282306091,1786100282327017
0,DEPTH,1786100282369736,1786100282372748,1786100282393447
0,DEPTH,1786100282436401,1786100282439410,1786100282460111
0,DEPTH,1786100282503065,1786100282506070,1786100282526796
0,DEPTH,1786100282503065,1786100282506070,1786100282594013
0,DEPTH,1786100282636402,1786100282639657,1786100282660117
0,DEPTH,1786100282703057,1786100282706311,1786100282727112
0,DEPTH,1786100282769723,1786100282772975,1786100282793794
0,DEPTH,1786100282769723,1786100282772975,1786100282860353
0,DEPTH,1786100282903064,1786100282906313,1786100282926733
0,DEPTH,1786100282969734,1786100282972981,1786100282993537
0,DEPTH,1786100283036399,1786100283039645,1786100283060101
0,DEPTH,1786100283103070,1786100283106314,1786100283126800
0,DEPTH,1786100283169731,1786100283172973,1786100283193956
0,DEPTH,1786100283236397,1786100283239638,1786100283260134
0,DEPTH,1786100283303067,1786100283306306,1786100283326750
0,DEPTH,1786100283369735,1786100283372972,1786100283393455
0,DEPTH,1786100283436394,1786100283439630,1786100283460036
0,DEPTH,1786100283503060,1786100283506294,1786100283526774
0,DEPTH,1786100283569724,1786100283572956,1786100283593777
0,DEPTH,1786100283636393,1786100283639748,1786100283660320
0,DEPTH,1786100283703060,1786100283706414,1786100283726968
0,DEPTH,1786100283769717,1786100283773070,1786100283793451
0,DEPTH,1786100283836386,1786100283839739,1786100283860276
0,DEPTH,1786100283903057,1786100283906409,1786100283926740
0,DEPTH,1786100283969722,1786100283973074,1786100283993531
0,DEPTH,1786100284036389,1786100284039740,1786100284060096
0,DEPTH,1786100284103055,1786100284106405,1786100284126746
0,DEPTH,1786100284169720,1786100284173069,1786100284193386
0,DEPTH,1786100284236381,1786100284239730,1786100284260057
0,DEPTH,1786100284303054,1786100284306402,1786100284326691
0,DEPTH,1786100284369723,1786100284373070,1786100284393627
0,DEPTH,1786100284436384,1786100284439731,1786100284460086
0,DEPTH,1786100284503051,1786100284506397,1786100284526762
0,DEPTH,1786100284569716,1786100284573062,1786100284593420
0,DEPTH,1786100284636383,1786100284639728,1786100284659946
0,DEPTH,1786100284703049,1786100284706393,1786100284726754
0,DEPTH,1786100284769714,1786100284773058,1786100284793634
0,DEPTH,1786100284836386,1786100284839729,1786100284859996
0,DEPTH,1786100284903047,1786100284906389,1786100284926756
0,DEPTH,1786100284969715,1786100284973057,1786100284993602
0,DEPTH,1786100285036380,1786100285039721,1786100285059965
0,DEPTH,1786100285103051,1786100285106392,1786100285127232
0,DEPTH,1786100285169709,1786100285173049,1786100285193881
0,DEPTH,1786100285236376,1786100285239715,1786100285260272
0,DEPTH,1786100285303047,1786100285306385,1786100285326955
0,DEPTH,1786100285369697,1786100285373035,1786100285393760
0,DEPTH,1786100285436383,1786100285439720,1786100285460286
0,DEPTH,1786100285503044,1786100285506381,1786100285526643
0,DEPTH,1786100285569707,1786100285573043,1786100285593549
0,DEPTH,1786100285636373,1786100285639708,1786100285660274
0,DEPTH,1786100285703040,1786100285706375,1786100285726737
0,DEPTH,1786100285769696,1786100285773030,1786100285794085
0,DEPTH,1786100285836364,1786100285839698,1786100285860330
0,DEPTH,1786100285903034,1786100285906367,1786100285926761
0,DEPTH,1786100285969697,1786100285973029,1786100285993539
0,DEPTH,1786100286036368,1786100286039699,1786100286060036
0,DEPTH,1786100286103033,1786100286106364,1786100286126755
0,DEPTH,1786100286169697,1786100286173027,1786100286193375
0,DEPTH,1786100286236366,1786100286239696,1786100286260087
0,DEPTH,1786100286303032,1786100286306361,1786100286326741
0,DEPTH,1786100286369697,1786100286373025,1786100286393478
0,DEPTH,1786100286436370,1786100286439698,1786100286460141
0,DEPTH,1786100286503021,1786100286506348,1786100286526622
0,DEPTH,1786100286569695,1786100286573022,1786100286593537
0,DEPTH,1786100286636361,1786100286639687,1786100286660086
0,DEPTH,1786100286703027,1786100286706352,1786100286726737
0,DEPTH,1786100286769692,1786100286773016,1786100286793358
0,DEPTH,1786100286836369,1786100286839693,1786100286860054
0,DEPTH,1786100286903026,1786100286906349,1786100286926739
0,DEPTH,1786100286969692,1786100286973015,1786100286993394
0,DEPTH,1786100287036356,1786100287039678,1786100287060356
0,DEPTH,1786100287103022,1786100287106343,1786100287126915
0,DEPTH,1786100287169692,1786100287173013,1786100287193644
0,DEPTH,1786100287236357,1786100287239677,1786100287260060
0,DEPTH,1786100287303022,1786100287306341,1786100287327055
0,DEPTH,1786100287369688,1786100287373007,1786100287393788
0,DEPTH,1786100287436356,1786100287439674,1786100287460082
0,DEPTH,1786100287503021,1786100287506339,1786100287526958
