comparison_type,device_i,device_j,stream,hw_diff_us,global_diff_us,sys_diff_us,timestamp_us
cross_stream,0,0,depth+color,4,4,1659,1786090634216134
cross_stream,0,0,depth+color,5,4,1839,1786090634249699
cross_stream,0,0,depth+color,5,5,1772,1786090634282986
cross_stream,0,0,depth+color,4,4,1726,1786090634315800
cross_stream,0,0,depth+color,4,4,1334,1786090634349484
cross_stream,0,0,depth+color,5,5,1652,1786090634382947
cross_stream,0,0,depth+color,5,5,1710,1786090634449510
cross_stream,0,0,depth+color,5,5,1887,1786090634483281
cross_stream,0,0,depth+color,4,3,1918,1786090634549734
cross_stream,0,0,depth+color,4,4,2008,1786090634583010
cross_stream,0,0,depth+color,5,5,1460,1786090634616118
cross_stream,0,0,depth+color,5,4,1946,1786090634649673
cross_stream,0,0,depth+color,4,4,1981,1786090634682540
cross_stream,0,0,depth+color,5,5,1876,1786090634716151
cross_stream,0,0,depth+color,5,5,1768,1786090634749681
cross_stream,0,0,depth+color,5,5,1063,1786090634782575
cross_stream,0,0,depth+color,4,4,1330,1786090634816054
cross_stream,0,0,depth+color,4,3,1689,1786090634849703
cross_stream,0,0,depth+color,5,5,1323,1786090634882759
cross_stream,0,0,depth+color,5,5,1351,1786090634916149
cross_stream,0,0,depth+color,4,3,1923,1786090634949728
cross_stream,0,0,depth+color,5,5,1695,1786090634982430
cross_stream,0,0,depth+color,4,4,1315,1786090635016101
cross_stream,0,0,depth+color,5,6,1429,1786090635049400
cross_stream,0,0,depth+color,5,5,1631,1786090635082995
cross_stream,0,0,depth+color,4,4,1268,1786090635116152
cross_stream,0,0,depth+color,5,5,1841,1786090635149690
cross_stream,0,0,depth+color,5,5,1713,1786090635182514
cross_stream,0,0,depth+color,5,5,1584,1786090635215938
cross_stream,0,0,depth+color,4,3,1975,1786090635249763
cross_stream,0,0,depth+color,4,4,1485,1786090635282775
cross_stream,0,0,depth+color,5,5,1842,1786090635316322
cross_stream,0,0,depth+color,5,5,1656,1786090635349510
cross_stream,0,0,depth+color,5,5,1523,1786090635382822
cross_stream,0,0,depth+color,5,5,1432,1786090635415908
cross_stream,0,0,depth+color,5,6,2001,1786090635449675
cross_stream,0,0,depth+color,4,4,1685,1786090635482997
cross_stream,0,0,depth+color,5,5,1355,1786090635516344
cross_stream,0,0,depth+color,5,6,1359,1786090635549684
cross_stream,0,0,depth+color,4,4,1634,1786090635582996
cross_stream,0,0,depth+color,5,5,1002,1786090635616046
cross_stream,0,0,depth+color,5,6,1760,1786090635649754
cross_stream,0,0,depth+color,5,5,1715,1786090635682604
cross_stream,0,0,depth+color,5,5,1532,1786090635716404
cross_stream,0,0,depth+color,4,5,1662,1786090635749315
cross_stream,0,0,depth+color,4,4,1230,1786090635782797
cross_stream,0,0,depth+color,5,5,1384,1786090635815895
cross_stream,0,0,depth+color,5,5,1796,1786090635849758
cross_stream,0,0,depth+color,5,5,1832,1786090635883003
cross_stream,0,0,depth+color,5,5,1917,1786090635916358
cross_stream,0,0,depth+color,5,5,1958,1786090635949746
cross_stream,0,0,depth+color,4,4,1759,1786090635983003
cross_stream,0,0,depth+color,5,5,2002,1786090636016367
cross_stream,0,0,depth+color,5,4,1645,1786090636049419
cross_stream,0,0,depth+color,4,4,2023,1786090636083043
cross_stream,0,0,depth+color,5,5,1858,1786090636116189
cross_stream,0,0,depth+color,4,4,1679,1786090636149721
cross_stream,0,0,depth+color,5,5,1860,1786090636183000
cross_stream,0,0,depth+color,5,5,1481,1786090636215828
cross_stream,0,0,depth+color,5,5,1756,1786090636249472
cross_stream,0,0,depth+color,5,5,1887,1786090636283042
cross_stream,0,0,depth+color,5,5,2056,1786090636316350
cross_stream,0,0,depth+color,5,5,1937,1786090636349529
cross_stream,0,0,depth+color,5,5,1280,1786090636382201
cross_stream,0,0,depth+color,4,4,1437,1786090636415889
cross_stream,0,0,depth+color,4,5,1648,1786090636449346
cross_stream,0,0,depth+color,4,4,1757,1786090636482755
cross_stream,0,0,depth+color,5,5,1714,1786090636516044
cross_stream,0,0,depth+color,5,6,1382,1786090636549204
cross_stream,0,0,depth+color,5,5,1747,1786090636582726
cross_stream,0,0,depth+color,4,4,1681,1786090636616122
cross_stream,0,0,depth+color,5,6,1832,1786090636649478
cross_stream,0,0,depth+color,5,5,1687,1786090636682238
cross_stream,0,0,depth+color,5,5,1460,1786090636715593
cross_stream,0,0,depth+color,4,4,2356,1786090636749505
cross_stream,0,0,depth+color,5,5,2052,1786090636782783
cross_stream,0,0,depth+color,5,5,2324,1786090636816277
cross_stream,0,0,depth+color,5,5,1856,1786090636849550
cross_stream,0,0,depth+color,5,5,1901,1786090636882594
cross_stream,0,0,depth+color,5,5,2235,1786090636916170
cross_stream,0,0,depth+color,4,4,2169,1786090636949480
cross_stream,0,0,depth+color,5,5,2225,1786090636982828
cross_stream,0,0,depth+color,5,5,2137,1786090637015972
cross_stream,0,0,depth+color,5,5,1992,1786090637049261
cross_stream,0,0,depth+color,5,5,2194,1786090637082843
cross_stream,0,0,depth+color,4,4,2351,1786090637116185
cross_stream,0,0,depth+color,5,4,2353,1786090637149612
cross_stream,0,0,depth+color,5,5,1944,1786090637182562
cross_stream,0,0,depth+color,5,5,2088,1786090637215943
